Rk,Player,Nation,Pos,Club,League,Age,Recov%,Int,Int_rk,Int%,BlkSh,Blksh_rk,Blksh%,BlkPass,BlkPass_rk,BlkPass%,Clr,clr_rk,Clr%,Tkl,Tkl_rk,Tkl%,Press,Press_rk,Press%,Blocks,Blocks_rk,Blocks%
2708,Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,31,76.36176773,2.29,2523,86.39945187,0.63,2470,84.58376156,1.88,2632,90.1336074,3.75,2524,88.00139519,4.38,2864,98.08153477,12.5,1065,36.45083933,2.5,2683,91.88078109
2709,Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,31,74.40904419,1.2,1417,48.50976362,0.09,1192,40.8016444,1.57,2351,80.50702295,1.39,1750,61.00453436,2.41,2275,77.90339157,12.4,1043,35.69715656,1.67,1881,64.40561836
2710,William Troost-Ekong,NGA,DF,Watford,Premier League,28,51.25042823,1.49,1725,59.06132237,0.91,2736,93.69647139,0.97,1413,48.37273039,5.71,2809,97.94209976,1.1,993,33.98424118,6.88,389,13.29222336,1.88,2177,74.54607742
2711,Leandro Trossard,BEL,FWMF,Brighton,Premier League,27,37.06748887,0.93,1157,39.60260363,0.13,1346,46.07742378,1.22,1828,62.58992806,0.26,690,24.03208929,1.19,1093,37.41007194,15.3,1494,51.14765331,1.35,1432,49.02363823
2712,Adrien Truffert,FRA,DF,Rennes,Ligue 1,20,66.15279205,1.76,2021,69.20178143,0.33,1993,68.24254882,2.25,2792,95.61493662,1.7,1939,67.59679107,1.76,1687,57.75950668,15.4,1514,51.83281946,2.58,2725,93.31963001
2713,Philipp Tschauner,GER,GK,RB Leipzig,Bundesliga,36,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2714,Kostas Tsimikas,GRE,DF,Liverpool,Premier League,26,76.56731757,1.44,1678,57.45118191,0.21,1652,56.56046591,1.34,2050,70.19527235,2.27,2165,75.4795954,2.06,1987,68.03699897,14.1,1305,44.67283316,1.55,1721,58.92428914
2715,Axel Tuanzebe,ENG,DF,Aston Villa,Premier League,24,54.16238438,1.61,1858,63.61767729,0.71,2566,87.8725591,0.18,545,18.63651936,2.32,2182,76.0725497,1.43,1330,45.52929085,8.39,509,17.40322028,0.89,882,30.18156903
2716,Axel Tuanzebe,ENG,DF,Napoli,Serie A,24,79.75334018,0,1,0,0.1,1227,42.00068517,0,1,0,0,1,0,0,1,0,20,2207,75.57382665,1.5,1636,56.01233299
2717,Ozan Tufan,TUR,MF,Watford,Premier League,27,75.57382665,0.54,849,29.05104488,0,1,0,1.35,2064,70.67488866,1.08,1515,52.80781304,1.08,974,33.33333333,20.8,2331,79.8218568,1.35,1432,49.02363823
2718,Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,20,56.14936622,0.87,1109,37.95820486,0,1,0,0.87,1242,42.51455978,1.74,1956,68.18974538,0.87,766,26.20760534,16.5,1689,57.8280233,0.87,863,29.53066119
2719,Tuta,BRA,DF,Eint Frankfurt,Bundesliga,22,95.10106201,2.47,2624,89.85954094,0.66,2511,85.98835218,2.1,2743,93.93627955,4.07,2611,91.03592606,2.43,2293,78.52004111,16.1,1631,55.84104145,2.76,2778,95.13532032
2720,Christos Tzolis,GRE,FWMF,Norwich City,Premier League,20,42.34326824,0.54,849,29.05104488,0,1,0,1.08,1602,54.84755053,0.54,972,33.86815487,1.62,1538,52.65501884,18.6,2029,69.47584789,1.08,1092,37.37581363
2721,Iyenoma Udogie,ITA,DF,Udinese,Serie A,19,57.00582391,1.82,2086,71.42857143,0.18,1549,53.03186023,1.85,2620,89.72250771,1.05,1481,51.62190443,2.73,2483,85.02911956,16.7,1715,58.71873929,2.04,2379,81.46625557
2722,Matthieu Udol,FRA,DF,Metz,Ligue 1,26,38.26652963,3.48,2886,98.83521754,0.63,2470,84.58376156,1.7,2489,85.23466941,2.86,2353,82.03697245,2.95,2591,88.72901679,13,1141,39.05447071,2.32,2596,88.90030832
2723,Ike Ugbo,CAN,FW,Troyes,Ligue 1,23,18.25967797,0.56,857,29.32511134,0.11,1268,43.40527578,1.11,1650,56.4919493,0.22,660,22.98569934,0.22,479,16.37547105,22.1,2455,84.06988695,1.22,1233,42.20623501
2724,Chimuanya Ugochukwu,FRA,MF,Rennes,Ligue 1,18,46.55704008,0.89,1129,38.64337102,0.67,2522,86.36519356,1.33,2022,69.23603974,0.44,875,30.48482735,2.67,2451,83.93285372,19.6,2165,74.13497773,2,2313,79.20520726
2725,Hwang Ui-jo,KOR,FW,Bordeaux,Ligue 1,29,5.51558753,0.32,652,22.30215827,0.07,1119,38.30078794,0.5,704,24.08359027,0.5,931,32.43808859,0.25,482,16.47824597,12,994,34.01849949,0.57,615,21.03460089
2726,Anthony Ujah,NGA,FWMF,Union Berlin,Bundesliga,31,22.67899966,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,32.5,2833,97.01952724,0,1,0
2727,Maximilian Ullmann,AUT,DF,Venezia,Serie A,25,29.70195272,0.74,1011,34.60089072,0,1,0,2.96,2878,98.56115108,2.59,2277,79.38611789,0,1,0,9.63,656,22.4391915,2.96,2815,96.4028777
2728,Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,33,17.4717369,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2729,Samuel Umtiti,FRA,DF,Barcelona,La Liga,28,79.75334018,1,1214,41.55532717,1,2775,95.03254539,1,1454,49.777321,2,2057,71.71259156,2,1906,65.26207605,7,395,13.49777321,2,2313,79.20520726
2730,Enes Ünal,TUR,FW,Getafe,La Liga,25,9.660842754,0.23,599,20.48646797,0.19,1580,54.09386776,0.8,1119,38.30078794,1.03,1464,51.02895012,1.09,987,33.77869133,24.4,2619,89.6882494,1,995,34.05275779
2731,Cengiz Ünder,TUR,FWMF,Marseille,Ligue 1,24,15.65604659,0.86,1096,37.51284687,0.12,1309,44.80986639,0.66,930,31.8259678,0.37,809,28.18276945,0.94,817,27.95477903,10,691,23.63823227,0.78,787,26.9270298
2732,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,23,96.81397739,2.8,2761,94.55292909,0.41,2157,73.86091127,0.98,1429,48.92086331,3.05,2403,83.7809557,2.36,2236,76.56731757,14.6,1380,47.24220624,1.38,1468,50.25693731
2733,Benjamin Uphoff,GER,GK,Freiburg,Bundesliga,28,29.01678657,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2734,Kacper Urbanski,POL,MF,Bologna,Serie A,17,99.41760877,0,1,0,0,1,0,0.6,845,28.91401165,0,1,0,4,2832,96.98526893,24,2591,88.72901679,6,2916,99.86296677
2735,Jere Uronen,FIN,DF,Brest,Ligue 1,27,43.23398424,1.73,1988,68.07125728,0.31,1938,66.3583419,1.53,2293,78.52004111,2.76,2323,80.99058249,3.06,2643,90.51044878,13.2,1172,40.11647825,1.84,2127,72.83316204
2736,Mark Uth,GER,MFFW,Köln,Bundesliga,30,36.07399794,1.16,1388,47.5162727,0.04,1029,35.21754025,1.42,2157,73.86091127,0.58,1012,35.26334147,1.78,1703,58.3076396,24,2591,88.72901679,1.47,1601,54.81329222
2737,Myrto Uzuni,ALB,MFFW,Granada,La Liga,26,55.73826653,1.58,1818,62.24734498,0.21,1652,56.56046591,1.79,2569,87.97533402,0.53,959,33.41471922,1.37,1282,43.88489209,20.9,2339,80.09592326,2,2313,79.20520726
2738,Antonio Vacca,ITA,MF,Venezia,Serie A,32,86.19390202,3.05,2819,96.53991093,0.68,2534,86.77629325,1.44,2196,75.19698527,1.86,2007,69.9686083,2.88,2558,87.59849263,21.5,2404,82.32271326,2.12,2451,83.93285372
2739,Álvaro Vadillo,ESP,MFDF,Espanyol,La Liga,27,0,0,1,0,0,1,0,0.15,522,17.84857828,1.1,1528,53.26124869,1,871,29.80472765,60,2911,99.69167523,1.5,1636,56.01233299
2740,Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,27,93.62795478,2.88,2783,95.30661185,0.39,2112,72.31928743,1.33,2022,69.23603974,1.72,1943,67.73630973,4.18,2854,97.7389517,26.7,2716,93.01130524,1.72,1976,67.66015759
2741,Germán Valera,ESP,FWMF,Real Sociedad,La Liga,20,92.73723878,0,1,0,0,1,0,1.67,2447,83.79582049,1.67,1906,66.44576212,5,2878,98.56115108,23.3,2542,87.05035971,1.67,1881,64.40561836
2742,Yan Valery,FRA,DF,Southampton,Premier League,23,84.00137033,2.93,2794,95.68345324,0.73,2595,88.86605002,1.71,2499,85.57725248,5.12,2762,96.30275549,2.44,2300,78.75984926,12.2,1018,34.84069887,2.44,2661,91.12709832
2743,Martin Valjent,SVK,DF,Mallorca,La Liga,26,60.80849606,1.53,1760,60.26036314,0.88,2714,92.94278863,0.99,1445,49.46899623,5.04,2756,96.0934775,0.96,838,28.67420349,6.52,364,12.43576567,1.87,2165,74.13497773
2744,Jesús Vallejo,ESP,DF,Real Madrid,La Liga,25,49.88009592,1.32,1537,52.62076053,2.11,2916,99.86296677,1.84,2613,89.48269955,3.95,2575,89.78025811,2.11,2026,69.37307297,12.4,1043,35.69715656,3.95,2872,98.35560123
2745,Manu Vallejo,ESP,MFFW,Alavés,La Liga,25,11.09969168,1.71,1964,67.2490579,0,1,0,1.22,1828,62.58992806,0.73,1170,40.77432857,1.95,1870,64.02877698,30.2,2812,96.30010277,1.22,1233,42.20623501
2746,Manu Vallejo,ESP,FWMF,Valencia,La Liga,25,37.6841384,0,1,0,0,1,0,0.91,1311,44.87838301,0.91,1354,47.19218696,2.73,2483,85.02911956,30,2777,95.10106201,0.91,893,30.55841041
2747,Federico Valverde,URU,MF,Real Madrid,La Liga,23,53.30592669,2.01,2295,78.58855773,0.2,1623,55.56697499,0.98,1429,48.92086331,0.78,1219,42.48343216,1.62,1538,52.65501884,14.9,1431,48.98937992,1.18,1194,40.87016101
2748,Vanderson,BRA,FWMF,Monaco,Ligue 1,20,75.23124358,1.53,1760,60.26036314,0.32,1974,67.59164097,1.13,1683,57.62247345,1.69,1928,67.21311475,2.34,2215,75.84789311,22.9,2512,86.02261048,1.45,1579,54.05960946
2749,Zinho Vanheusden,BEL,DF,Genoa,Serie A,22,59.23261391,2.09,2359,80.78108941,1.55,2880,98.62966769,1.09,1614,55.25865022,3.82,2542,88.62922916,1.73,1651,56.52620761,10.2,752,25.72798904,2.64,2747,94.07331278
2750,Jonathan Varane,FRA,MF,Lens,Ligue 1,20,4.761904762,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2751,Raphaël Varane,FRA,DF,Manchester Utd,Premier League,29,71.15450497,1.72,1976,67.66015759,0.69,2541,87.0161014,0.89,1276,43.67934224,4.68,2693,93.8960586,1.33,1243,42.54881809,8.08,480,16.40972936,1.58,1750,59.91778006
2752,Jamie Vardy,ENG,FW,Leicester City,Premier League,35,5.412812607,0.35,669,22.8845495,0.05,1050,35.93696471,0.45,674,23.05584104,0.8,1245,43.39030345,0.35,503,17.19767044,13.7,1253,42.89140116,0.5,572,19.56149366
2753,Ruben Vargas,SUI,MFFW,Augsburg,Bundesliga,23,39.70537855,1.55,1787,61.18533744,0.05,1050,35.93696471,0.59,832,28.46865365,0.73,1170,40.77432857,1.36,1271,43.5080507,14.3,1339,45.83761562,0.64,660,22.57622473
2754,Sebastian Vasiliadis,GRE,MF,Arminia,Bundesliga,24,90.85303186,2.78,2757,94.41589585,0.15,1424,48.74957177,1.65,2430,83.21342926,2.48,2235,77.92117196,3.38,2752,94.24460432,23.2,2538,86.91332648,1.8,2072,70.94895512
2755,Johan Vásquez,MEX,DF,Genoa,Serie A,23,86.19390202,2.69,2729,93.45666324,0.47,2266,77.5950668,1.66,2441,83.59027064,3.83,2545,88.73386815,3.16,2686,91.98355601,15,1441,49.331963,2.13,2459,84.20692018
2756,Denis Vavro,SVK,DF,Lazio,Serie A,26,79.75334018,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2757,José Luis García Vayá,ESP,MF,Levante,La Liga,23,77.90339157,1.79,2058,70.46933881,0.22,1677,57.4169236,1.38,2104,72.04522097,1.43,1770,61.70212766,2.5,2338,80.06166495,19.9,2197,75.23124358,1.61,1794,61.4251456
2758,Jesus Vazquez,ESP,DF,Valencia,La Liga,19,70.43508051,1.67,1916,65.60465913,0.33,1993,68.24254882,1.67,2447,83.79582049,2.1.1,#VALUE!,#VALUE!,3,2618,89.65399109,18.3,1975,67.62589928,2,2313,79.20520726
2759,Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,29,70.33230558,2.64,2707,92.70298047,0.54,2355,80.64405618,1.96,2670,91.43542309,2.1.6,#VALUE!,#VALUE!,2.77,2504,85.74854402,12.6,1083,37.06748887,2.5,2683,91.88078109
2760,Lucas Vázquez,ESP,DF,Real Madrid,La Liga,30,50.25693731,1.42,1642,56.21788284,0.34,2015,68.99623159,1.81,2585,88.52346694,1.37,1740,60.6557377,2.35,2221,76.05344296,14.4,1354,46.35149024,2.16,2481,84.96060295
2761,Matías Vecino,URU,MF,Inter,Serie A,30,89.79102432,0.95,1177,40.28776978,0.24,1740,59.57519699,2.62,2857,97.84172662,1.9,2026,70.63132194,1.9,1819,62.28160329,19.8,2184,74.78588558,2.86,2794,95.68345324
2762,Gabriel Veiga,ESP,MF,Celta Vigo,La Liga,20,98.69818431,2.5,2633,90.16786571,0,1,0,4.17,2917,99.89722508,1.67,1906,66.44576212,3.33,2721,93.18259678,40.8,2886,98.83521754,4.17,2879,98.59540939
2763,Miguel Veloso,POR,MF,Hellas Verona,Serie A,36,96.77971908,1.34,1567,53.64850976,0.27,1837,62.89825283,1.21,1814,62.11031175,1.34,1720,59.9581444,1.68,1602,54.84755053,13.8,1262,43.19972593,1.48,1611,55.1558753
2764,Joël Veltman,NED,DF,Brighton,Premier League,30,79.71908188,2.1,2369,81.12367249,0.5,2313,79.20520726,1.54,2307,78.99965742,3.04,2400,83.67631671,2.82,2526,86.50222679,11,854,29.22233642,2.04,2379,81.46625557
2765,Mickey van de Ven,NED,DF,Wolfsburg,Bundesliga,21,53.54573484,4.29,2918,99.93148338,0.48,2279,78.0404248,1.43,2164,74.10071942,2.38,2201,76.73526334,2.86,2545,87.15313464,8.57,532,18.19116136,1.9,2205,75.50531004
2766,Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,21,86.19390202,0.94,1164,39.84241178,0.6,2430,83.21342926,1.09,1614,55.25865022,1.21,1623,56.57481688,1.17,1069,36.58787256,15.9,1602,54.84755053,1.7,1952,66.8379582
2767,Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,27,38.5748544,0.8,1046,35.79993148,0.23,1711,58.58170606,0.97,1413,48.37273039,1.14,1570,54.72619463,1.2,1104,37.78691333,9.43,634,21.68550874,1.2,1217,41.65810209
2768,Daniele Verde,ITA,FWMF,Spezia,Serie A,25,21.61699212,1.38,1604,54.91606715,0.09,1192,40.8016444,0.88,1258,43.0626927,0.28,718,25.00871992,0.69,663,22.67899966,8.8,561,19.18465228,0.97,967,33.09352518
2769,Simone Verdi,ITA,FWMF,Salernitana,Serie A,29,42.10346009,0.43,731,25.00856458,0,1,0,0.87,1242,42.51455978,0.1.1,#VALUE!,#VALUE!,1.09,987,33.77869133,15,1441,49.331963,0.87,863,29.53066119
2770,Simone Verdi,ITA,FWMF,Torino,Serie A,29,93.93627955,2,2253,77.1497088,0,1,0,0,1,0,0,1,0,4,2832,96.98526893,14,1289,44.12470024,0,1,0
2771,Gonzalo Verdú,ESP,DF,Elche,La Liga,33,36.7934224,1.48,1717,58.78725591,1.03,2790,95.54642001,0.84,1192,40.8016444,4.58,2678,93.37286362,1.48,1390,47.58478931,8.19,491,16.78657074,1.87,2165,74.13497773
2772,Jordan Veretout,FRA,MF,Roma,Serie A,29,56.59472422,1.05,1280,43.81637547,0.04,1029,35.21754025,0.58,820,28.05755396,1.01,1447,50.43599581,1.74,1667,57.07434053,16,1611,55.1558753,0.62,644,22.02809181
2773,Edoardo Vergani,ITA,FWMF,Salernitana,Serie A,21,28.67420349,0,1,0,1.82,2904,99.45186708,1.82,2594,88.83179171,0.91,1354,47.19218696,2.73,2483,85.02911956,28.2,2756,94.38163755,3.64,2862,98.01301816
2774,Vincent Vermeij,NED,MF,Freiburg,Bundesliga,27,0,0,1,0,0,1,0,1,1454,49.777321,0,1,0,0,1,0,3,285,9.72935937,1,995,34.05275779
2775,Marco Verratti,ITA,MF,Paris S-G,Ligue 1,29,52.38095238,1.16,1388,47.5162727,0.47,2266,77.5950668,1.3,1973,67.55738267,0.42,859,29.9267527,2.93,2582,88.42069202,24.3,2610,89.37992463,1.77,2040,69.85268928
2776,Valerio Verre,ITA,MFFW,Empoli,Serie A,28,60.80849606,0.88,1123,38.43782117,0,1,0,0.29,577,19.7327852,0.29,729,25.39239623,2.35,2221,76.05344296,21.5,2404,82.32271326,0.29,517,17.67728674
2777,Valerio Verre,ITA,MFFW,Sampdoria,Serie A,28,69.44158959,0.85,1092,37.37581363,0,1,0,1.49,2247,76.94415896,0.85,1303,45.41332403,1.91,1834,62.7954779,18.7,2048,70.12675574,1.49,1629,55.77252484
2778,Freddie Veseli,ALB,DF,Salernitana,Serie A,29,12.81260706,1.67,1916,65.60465913,0.76,2623,89.82528263,1.52,2279,78.0404248,3.64,2502,87.23404255,1.06,958,32.78520041,8.33,502,17.16341213,2.27,2558,87.59849263
2779,Mikel Vesga,ESP,MF,Athletic Club,La Liga,29,92.73723878,1.85,2114,72.38780404,0.4,2134,73.0729702,1.52,2279,78.0404248,2.72,2315,80.71154517,1.59,1506,51.558753,18.6,2029,69.47584789,1.92,2225,76.19047619
2780,Jannik Vestergaard,DEN,DF,Leicester City,Premier League,29,51.14765331,2.38,2579,88.31791709,1.59,2887,98.86947585,0.79,1105,37.82117163,6.51,2859,99.68608301,2.54,2384,81.63754711,9.52,644,22.02809181,2.38,2632,90.1336074
2781,Rúben Vezo,POR,DF,Levante,La Liga,28,70.43508051,1.67,1916,65.60465913,0.93,2746,94.03905447,1,1454,49.777321,3.98,2580,89.95465644,2.12,2040,69.85268928,8.62,537,18.36245289,1.93,2233,76.46454265
2782,Guglielmo Vicario,ITA,GK,Empoli,Serie A,25,16.82082905,0,1,0,0,1,0,0.03,492,16.82082905,0,1,0,0,1,0,0.11,176,5.995203837,0.03,464,15.86159644
2783,Aleix Vidal,ESP,DFMF,Espanyol,La Liga,32,67.21479959,2.42,2604,89.17437479,0.33,1993,68.24254882,1.52,2279,78.0404248,1.37,1740,60.6557377,1.61,1528,52.31243577,10.7,811,27.74922919,1.85,2139,73.24426173
2784,Arturo Vidal,CHI,MF,Inter,Serie A,35,82.9393628,1.1,1332,45.59780747,0.61,2449,83.8643371,1.1,1634,55.94381638,1.1,1528,53.26124869,4.27,2858,97.87598493,21.3,2382,81.56903049,1.71,1964,67.2490579
2785,Nacho Vidal,ESP,DF,Osasuna,La Liga,27,75.23124358,1.8,2066,70.74340528,0.43,2195,75.16272696,2.08,2735,93.66221309,2.42,2217,77.29333798,2.36,2236,76.56731757,13.9,1275,43.64508393,2.52,2709,92.77149709
2786,Gabriel Vidovic,CRO,MF,Bayern Munich,Bundesliga,18,98.83521754,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,20,2207,75.57382665,0,1,0
2787,Ronaldo Vieira,GNB,MF,Sampdoria,Serie A,23,71.46282974,1.45,1685,57.69099007,0.55,2366,81.02089757,1.27,1929,66.05001713,1.45,1792,62.46948029,1.82,1743,59.67797191,18,1922,65.81020898,1.82,2091,71.59986297
2788,Nick Viergever,NED,DF,Greuther Fürth,Bundesliga,32,69.71565605,2.36,2570,88.00959233,1.1,2816,96.43713601,1.01,1494,51.14765331,5.49,2794,97.41890478,2.03,1963,67.21479959,9.66,658,22.50770812,2.11,2442,83.62452895
2789,Luca Vignali,ITA,DF,Spezia,Serie A,26,40.52757794,1.11,1335,45.70058239,0,1,0,0,1,0,2.22,2141,74.64248343,1.11,1002,34.29256595,12.2,1018,34.84069887,0,1,0
2790,Emanuel Vignato,ITA,MFDF,Bologna,Serie A,21,71.46282974,0.45,746,25.52243919,0,1,0,0.76,1067,36.51935594,0.91,1354,47.19218696,2.42,2286,78.28023296,17.1,1782,61.01404591,0.76,768,26.27612196
2791,Dídac Vilà,ESP,DFMF,Espanyol,La Liga,32,44.33025009,2.17,2417,82.76807126,0.43,2195,75.16272696,0.43,661,22.61048304,3.91,2566,89.46634112,2.17,2081,71.25727989,16.5,1689,57.8280233,0.87,863,29.53066119
2792,Tonny Vilhena,NED,MFFW,Espanyol,La Liga,27,25.52243919,1.17,1395,47.75608085,0.29,1887,64.61116821,1.55,2324,79.58204865,1.46,1803,62.85315661,1.55,1465,50.15416238,18.9,2071,70.91469681,1.84,2127,72.83316204
2793,Daniel Villahermosa,ESP,MF,Espanyol,La Liga,21,0,0,1,0,0,1,0,0,1,0,3.33,2450,85.42029997,0,1,0,6.67,375,12.81260706,0,1,0
2794,Asier Villalibre,ESP,FW,Athletic Club,La Liga,24,4.624871531,0,1,0,0.16,1460,49.98287085,0.98,1429,48.92086331,0.98,1414,49.28496686,0.66,639,21.85680027,16.4,1678,57.45118191,1.15,1172,40.11647825
2795,Gonzalo Villar,ESP,MF,Getafe,La Liga,24,86.84480987,0.91,1139,38.98595409,0.3,1916,65.60465913,0.61,861,29.46214457,1.52,1826,63.65538891,2.12,2040,69.85268928,20.9,2339,80.09592326,0.91,893,30.55841041
2796,Matías Viña,URU,DF,Roma,Serie A,24,56.01233299,2.41,2597,88.93456663,0.23,1711,58.58170606,2.18,2772,94.92977047,2.01,2073,72.2706662,2.82,2526,86.50222679,17.6,1857,63.58341898,2.41,2649,90.71599863
2797,Nicolas Viola,ITA,MF,Bologna,Serie A,32,98.28708462,1.82,2086,71.42857143,0.91,2736,93.69647139,0,1,0,0,1,0,3.64,2792,95.61493662,22.7,2499,85.57725248,0.91,893,30.55841041
2798,Mattia Viti,ITA,DF,Empoli,Serie A,20,58.92428914,2.17,2417,82.76807126,1.57,2882,98.69818431,0.9,1296,44.36450839,4.1.6,#VALUE!,#VALUE!,2.17,2081,71.25727989,13.6,1236,42.30900993,2.47,2675,91.60671463
2799,Vitolo,ESP,MFFW,Getafe,La Liga,32,8.187735526,0.4,702,24.01507366,0,1,0,0.4,642,21.9595752,0.4,842,29.3337984,2,1906,65.26207605,22.4,2476,84.78931141,0.4,547,18.70503597
2800,Daniel Vivian,ESP,DF,Athletic Club,La Liga,22,91.98355601,1.72,1976,67.66015759,0.63,2470,84.58376156,0.86,1221,41.79513532,5.48,2792,97.34914545,1.54,1443,49.40047962,7.56,439,15.00513875,1.49,1629,55.77252484
2801,Duan Vlahovi?,SRB,FW,Juventus,Serie A,22,10.79136691,0.17,568,19.42446043,0,1,0,0.17,542,18.53374443,0.5,931,32.43808859,0.25,482,16.47824597,8.42,513,17.54025351,0.17,495,16.92360397
2802,Duan Vlahovi?,SRB,FW,Fiorentina,Serie A,22,7.571085988,0.19,580,19.83556012,0.19,1580,54.09386776,0.63,889,30.42137718,0.73,1170,40.77432857,0.19,474,16.20417951,9.17,603,20.6235012,0.83,828,28.33162042
2803,Nikola Vlai?,CRO,FWMF,West Ham,Premier League,24,46.28297362,1.61,1858,63.61767729,0,1,0,0.97,1413,48.37273039,0.32,770,26.8224625,2.1,2020,69.16752312,24.2,2605,89.20863309,0.97,967,33.09352518
2804,Andreas Voglsammer,GER,FWMF,Union Berlin,Bundesliga,30,20.86330935,0.1,552,18.87632751,0.31,1938,66.3583419,1.02,1504,51.49023638,0.82,1269,44.22741542,1.63,1545,52.894827,19.2,2103,72.01096266,1.33,1403,48.03014731
2805,Kevin Vogt,GER,DF,Hoffenheim,Bundesliga,30,93.93627955,1.05,1280,43.81637547,0.28,1861,63.72045221,1.02,1504,51.49023638,3.82,2542,88.62922916,0.98,850,29.08530319,8.74,554,18.94484412,1.3,1365,46.72833162
2806,Mërgim Vojvoda,KVX,DF,Torino,Serie A,27,59.23261391,1.27,1487,50.90784515,0.41,2157,73.86091127,1.45,2206,75.53956835,2.09,2108,73.49145448,1.86,1780,60.94552929,10.6,802,27.44090442,1.86,2156,73.82665296
2807,Kevin Volland,GER,MFFW,Monaco,Ligue 1,29,14.04590613,0.33,657,22.47344981,0,1,0,0.59,832,28.46865365,0.33,779,27.13637949,1.03,935,31.99725934,19.6,2165,74.13497773,0.59,629,21.5142172
2808,Cristian Volpato,AUS,MFFW,Roma,Serie A,18,97.94450154,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,17.5,1840,63.00102775,0,1,0
2809,Aster Vranckx,BEL,MF,Wolfsburg,Bundesliga,19,70.22953066,1.42,1642,56.21788284,0.63,2470,84.58376156,1.42,2157,73.86091127,1.81,1983,69.13149634,2.99,2613,89.48269955,25.7,2678,91.70948955,2.05,2390,81.84309695
2810,Stefan de Vrij,NED,DF,Inter,Serie A,30,76.56731757,1.64,1895,64.88523467,0.3,1916,65.60465913,0.45,674,23.05584104,3.51,2488,86.74572724,1.57,1487,50.90784515,7.69,447,15.27920521,0.75,756,25.86502227
2811,ime Vrsaljko,CRO,DF,Atlético Madrid,La Liga,30,71.90818774,1.08,1313,44.94689962,0.39,2112,72.31928743,1.96,2670,91.43542309,2.94,2377,82.87408441,3.14,2683,91.88078109,13.5,1217,41.65810209,2.35,2611,89.41418294
2812,Nikola Vuk?evi?,MNE,MF,Levante,La Liga,30,99.34909215,3.08,2822,96.64268585,0,1,0,1.54,2307,78.99965742,2.31,2178,75.93303104,3.08,2656,90.95580678,24.6,2628,89.99657417,1.54,1705,58.37615622
2813,Mat?j Vydra,CZE,FW,Burnley,Premier League,30,8.187735526,0.4,702,24.01507366,0.13,1346,46.07742378,0.53,759,25.96779719,1.2,1613,56.22602023,1.6,1518,51.96985269,21.2,2373,81.26070572,0.67,680,23.26139089
2814,Walace,BRA,MF,Udinese,Serie A,27,90.37341555,2.61,2691,92.15484755,0.15,1424,48.74957177,1.3,1973,67.55738267,1.18,1599,55.73770492,2.79,2514,86.0911271,17.8,1894,64.85097636,1.45,1579,54.05960946
2815,Theo Walcott,ENG,MFFW,Southampton,Premier League,33,22.67899966,1.67,1916,65.60465913,0,1,0,1.19,1776,60.80849606,0.48,908,31.6358563,1.19,1093,37.41007194,18.8,2059,70.50359712,1.19,1207,41.31551901
2816,Luca Waldschmidt,GER,MFFW,Wolfsburg,Bundesliga,26,31.72319287,1.25,1464,50.11990408,0,1,0,0.88,1258,43.0626927,0.38,823,28.67108476,1.13,1027,35.14902364,12.1,1008,34.49811579,0.88,873,29.87324426
2817,Kyle Walker,ENG,DF,Manchester City,Premier League,32,57.79376499,1.28,1502,51.42171977,0.21,1652,56.56046591,0.82,1151,39.39705379,1.23,1640,57.16777119,1.18,1078,36.89619733,8.41,512,17.5059952,1.03,1037,35.49160671
2818,Kyle Walker-Peters,ENG,DF,Southampton,Premier League,25,65.15930113,1.91,2178,74.58033573,0.31,1938,66.3583419,1.5,2260,77.38951696,1.5,1819,63.41123125,2.15,2068,70.81192189,12.5,1065,36.45083933,1.81,2080,71.22302158
2819,Sebastian Walukiewicz,POL,DF,Cagliari,Serie A,22,33.1963001,2.65,2712,92.87427201,0.59,2418,82.80232956,1.18,1760,60.26036314,3.24,2433,84.82734566,2.35,2221,76.05344296,16.5,1689,57.8280233,1.76,2023,69.27029805
2820,Aaron Wan-Bissaka,ENG,DF,Manchester Utd,Premier League,24,60.80849606,2.56,2668,91.36690647,0.75,2616,89.58547448,2.06,2723,93.25111339,2.41,2210,77.04918033,2.31,2190,74.99143542,11.3,893,30.55841041,2.81,2789,95.5121617
