Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1043,Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,27,1995,19,19,1396,15.5,0.19,2.97,0.77,26.1,0.07,0.25,17,0,0,0,47.9,57.5,83.2,842.7,232.5,21.4,24.7,86.7,20.3,23,88.2,4.71,6.77,69.5,0.19,1.74,4.32,1.74,0.13,5.87,57.5,56.5,1.1,0.45,0.13,10.5,0.9,0.26,0.06,0,0,0,42.3,7.55,7.68,3.55,48.9,2.32,0.39,0.9,47.9,0.19,0.9,1.55,1.74,3.87,3.29,0.06,0,0.26,0.13,0.13,0.45,0.45,0,0,0,0,0,1.68,1.23,0.71,0.65,0.32,0.77,1.61,48,0.84,13.1,4.9,37.4,3.48,7.48,2.13,1.1,0.06,0,1.03,2.13,3.81,1.03,0.13,68.8,2.19,13.4,37.8,21.4,4,67.8,0.58,1.03,56.3,0.65,0,44.3,182.4,96.6,3.81,1.68,0.13,1.42,1.1,55.9,49.8,89.1,5.74,0,0,0,0.9,0.77,0.06,0.26,1.23,0,0,0,10.6,2.19,1.55,58.6
1050,Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,30,1991,29,29,2576,28.6,0.07,0.38,0.14,36.4,0.09,0.25,21.2,0.03,0.03,0.03,30.3,41.3,73.4,744,299.5,7.24,8.74,82.8,14.8,17.4,84.9,8.11,14.4,56.3,0,0.28,2.97,0.59,0.07,2.66,41.3,39.1,2.2,2.1,0.07,5.35,1.75,0.28,0,0,0,0,23.5,4.13,13.7,3.22,34.1,2.41,0.1,0.14,30.3,0.45,1.15,1.43,0.56,0.84,0.7,0.07,0,0.03,0,0.03,0.03,0.03,0,0,0,0,0,2.03,1.4,1.29,0.7,0.03,0.56,1.12,50,0.56,10.3,3.88,37.5,6.57,3.36,0.42,1.82,0.66,0,1.15,2.66,4.69,5.1,0,53.5,8.46,31.9,22.9,2.8,1.01,51.3,0.42,0.66,63.2,0.49,0.07,28.5,199.7,100.9,1.75,0.49,0,0.24,0.38,28.4,27.4,96.7,0.35,0.31,0,0,1.26,0.24,0,0.28,1.4,0,0.07,0,10.7,2.06,1.68,55.1
1052,Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,33,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,25,30,83.3,687,342,4,4,100,13,14,92.9,8,12,66.7,0,0,0,0,0,0,30,19,11,0,0,0,0,0,0,0,0,0,24,0,6,1,24,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,21,0,0,0,0,0,13,43,25,0,0,0,0,0,14,14,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1061,Julian Green,USA,MF,Greuther Fürth,Bundesliga,26,1995,24,12,1054,11.7,0,1.54,0.43,27.8,0,0,25.9,0.09,0,0,27.8,36.8,75.6,486.8,122.8,13.4,15.2,88.2,11,12.3,89.6,2.65,7.69,34.4,0,0.77,1.88,0.77,0.17,2.56,36.8,30.5,6.24,2.99,0,6.58,1.62,1.79,2.48,1.37,1.03,0,25,2.82,8.89,5.04,29.7,1.28,0.34,0,27.8,0.09,0.43,1.03,0.77,1.79,0.85,0.51,0.09,0,0.26,0.09,0,0,0,0,0,0,0,1.11,0.77,0,0.94,0.17,0.43,1.11,38.5,0.68,13,4.1,31.6,2.56,6.84,3.59,1.03,0.17,0,0.85,1.28,2.39,1.11,0,48.7,0.85,7.35,27.6,19,0.85,42.7,0.68,1.45,47.1,0.68,0,30.2,172.6,91.8,5.3,2.82,0.17,1.37,1.03,36.7,29.7,80.9,3.68,0.17,0,0,1.37,3.5,0,1.79,0.77,0,0,0,7.52,0.51,1.88,21.4
1064,Michael Gregoritsch,AUT,FWMF,Augsburg,Bundesliga,28,1994,25,15,1392,15.5,0.58,2.65,1.03,39,0.2,0.5,15.8,0.26,0.06,0.06,16.5,27,60.9,266.5,71.6,8.52,12.1,70.2,6,10.4,57.8,1.29,2.84,45.5,0,0.45,2.06,0.45,0.19,2.13,27,25.1,1.94,0.19,0.06,9.16,0.26,0.77,0,0,0,0,13.6,6.9,6.52,12.4,5.94,3.16,0.45,0.32,16.5,0.06,0.65,1.94,0.77,0.9,0.71,0,0,0.13,0.06,0,0.06,0,0,0,0.06,0,0,1.03,0.58,0.19,0.52,0.32,0.19,1.1,17.6,0.9,21.9,5.68,26,1.1,11.2,9.55,1.16,0.06,0,1.1,0.71,1.74,1.61,0,39.5,1.81,4.32,22.3,14.9,4.65,37.4,0.45,1.61,28,0.65,0.19,17.2,77.1,38.6,2.26,1.1,0.13,2.19,1.29,41.7,25.9,62.1,5.16,0.19,0,0,1.16,1.1,0.32,0.77,0.58,0,0,0,6.19,6.13,3.42,64.2
1067,Sebastian Griesbeck,GER,MF,Union Berlin,Bundesliga,31,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,10,10,100,180,160,0,0,0,10,10,100,0,0,0,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,10,10,100,0,50,10,20,0,50,0,0,0,0,0,0,10,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0
1068,Sebastian Griesbeck,GER,DFMF,Greuther Fürth,Bundesliga,31,1990,29,28,2439,27.1,0.04,0.26,0.07,28.6,0.14,0.5,11.2,0,0,0,25.7,32.4,79.4,549.6,152.7,7.93,9.11,87,12.7,14.3,89.1,4.69,7.71,60.8,0,0.11,1.55,0.04,0,1.66,32.4,31.3,1.14,1.14,0,5.17,0.85,0,0,0,0,0,21.6,4.28,6.49,5.9,22.5,2.58,0,0.11,25.7,0.07,0.85,0.96,0.81,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,2.55,1.33,1.48,0.81,0.26,1,1.96,50.9,0.96,14.8,5.35,36.1,6.94,6.53,1.37,1.66,0.48,0,1.18,2.29,4.83,3.76,0.04,43.2,5.57,24.2,19.2,2.32,0.63,42.3,0.18,0.22,83.3,0.18,0,22.9,132.3,47,1,0.26,0,0.48,0.52,23.1,21.5,93.1,0.22,0.26,0,0,1.37,0.77,0,0,1.33,0,0.04,0.07,8.97,2.4,1.88,56
1071,Vincenzo Grifo,ITA,MFFW,Freiburg,Bundesliga,29,1993,34,33,2775,30.8,0.29,2.01,0.58,29,0.06,0.22,21.9,0.58,0.16,0.19,33.8,45.8,73.9,633.1,231.4,16.5,19,86.7,11.1,14.2,78.3,5.49,10.8,50.6,0.23,2.05,2.4,2.08,0.36,4.51,45.8,39.4,6.4,3.12,0.16,7.56,2.05,2.4,2.6,1.75,0.71,0.03,29.7,4.87,11.2,3.99,39.4,1.14,0.42,0.23,33.8,0.32,0.75,1.46,0.97,4.22,2.24,1.49,0.1,0.29,0.1,0,0.65,0.39,0.23,0,0,0.03,0,0.81,0.62,0.19,0.45,0.16,0.32,1.14,28.6,0.81,10.1,2.69,26.6,2.01,4.51,3.6,1.3,0.06,0,1.23,1.04,1.85,0.71,0,55.5,1.49,7.44,26.1,25.4,2.5,48.6,1.27,2.18,58.2,1.27,0.13,36,173.2,97.9,4.84,1.62,0.58,1.49,1.17,43.4,36.8,84.7,3.7,0,0,0,0.42,1.14,0.03,2.4,0.62,0,0,0,7.47,0.75,0.81,47.9
1072,Lennart Grill,GER,GK,Leverkusen,Bundesliga,23,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,31,45,68.9,773,416,9,9,100,14,14,100,8,22,36.4,0,0,0,0,0,0,45,32,13,4,0,8,0,0,0,0,0,0,25,2,18,9,29,0,0,6,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,48,0,0,0,35,0,0,0,0,0,17,102,13,0,0,0,0,0,23,23,100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1073,Florian Grillitsch,AUT,DFMF,Hoffenheim,Bundesliga,26,1995,18,16,1496,16.6,0,0.48,0.12,25,0,0,24.7,0,0,0,55.4,61.7,89.8,1303.3,400.9,14.8,16.3,90.8,26.6,28.3,94,13.6,15.9,85.6,0,0.72,5.66,0.96,0.12,5.06,61.7,57.6,4.1,3.67,0.12,8.98,2.65,0.48,0,0,0,0,46.4,5.66,9.58,7.41,50.3,2.05,0.3,0.3,55.4,0.18,0.48,0.96,0.84,1.99,1.81,0,0.06,0,0.06,0.06,0.24,0.24,0,0,0,0,0,2.47,1.63,1.08,1.33,0.06,0.66,1.81,36.7,1.14,11.9,4.28,36,4.88,6.27,0.72,1.33,0.3,0,1.02,2.41,4.88,2.83,0.12,71.7,7.59,32.5,38.7,6.27,0.42,68.3,0.3,0.6,50,0.3,0,46.7,311.7,150.2,4.46,1.14,0.06,0.24,0.36,48.7,47.7,97.9,0.78,0.42,0,0,0.96,1.57,0,0.48,1.63,0,0.06,0,10.4,1.81,1.57,53.6
1076,Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,27,1995,17,9,970,10.8,0,0.93,0,0,0,0,22.8,0,0,0,23.3,28.9,80.8,490.6,143.3,8.33,9.44,88.2,9.91,11.8,84.3,4.72,6.57,71.8,0,0.28,1.39,0.28,0.09,2.13,28.9,28.4,0.46,0.19,0,5.83,1.2,0.37,0,0,0,0,19.9,2.31,6.67,1.94,24.1,1.48,0.28,0.09,23.3,0.09,0.46,1.11,0.37,1.02,0.93,0,0,0.09,0,0,0.09,0.09,0,0,0,0,0,2.13,1.57,1.11,1.02,0,0.93,2.13,43.5,1.2,20.3,7.13,35.2,6.48,11.9,1.85,1.48,0.28,0,1.2,2.04,4.17,1.67,0,38.2,2.59,11.9,22,6.2,0.74,37.8,0.28,0.56,50,0.28,0.09,23.1,98.1,38.8,1.2,0.37,0.09,1.02,0.56,23.7,20.5,86.3,0.83,0.65,0,0,3.24,0.46,0,0.37,1.57,0,0,0,8.7,1.2,2.04,37.1
1087,Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,28,1993,23,21,1795,19.9,0.2,1.56,0.5,32.3,0.1,0.3,24.5,0.4,0.05,0.05,65.4,76.6,85.4,1023.1,433.5,34.8,38.5,90.4,26.1,29.2,89.3,3.47,5.98,58,0.1,1.46,5.13,1.16,0.25,7.34,76.6,66.6,9.95,1.81,0.05,7.74,0.6,1.36,0.9,0.25,0.35,0.15,55.4,10.7,10.6,63.8,3.67,1.31,7.24,0.25,65.4,0.15,0.7,3.02,1.66,2.71,1.76,0.6,0.1,0.2,0,0.05,0.4,0.3,0,0,0.1,0,0,2.26,1.51,1.16,0.85,0.25,0.85,1.86,45.9,1.01,9.75,3.07,31.4,3.87,4.17,1.71,1.41,0.1,0,1.31,1.91,4.17,0.8,0,87.1,2.26,23.6,45.5,24.6,1.71,76.9,1.16,2.51,46,1.16,0.05,56.8,265.3,160.4,6.53,2.51,0.2,1.06,0.8,65,60.8,93.5,3.37,0.05,0,0,0.65,0.4,0.05,1.36,1.51,0,0,0,8.54,0.4,0.65,38.1
1094,Josuha Guilavogui,FRA,MFDF,Wolfsburg,Bundesliga,31,1990,15,10,942,10.5,0,0.76,0.19,25,0,0,16.8,0,0,0,41.7,50.2,83.1,825.2,231.7,13.5,16.1,84,21.1,23.9,88.4,5.9,8.19,72.1,0,0.19,1.43,0.1,0,3.05,50.2,49,1.14,1.14,0,5.81,0.86,0,0,0,0,0,35.6,7.24,7.33,5.9,38.4,3.43,0,0.29,41.7,0,0.57,1.71,0.38,1.24,0.95,0,0.1,0.19,0,0,0.1,0,0,0,0.1,0,0,3.05,2,1.62,1.33,0.1,0.67,1.52,43.8,0.86,15.7,5.9,37.6,6.86,7.43,1.43,1.71,0.67,0,1.05,3.43,6.48,4,0,63.6,6.19,26.1,33.3,6.86,0.95,62.7,0.29,0.38,75,0.29,0,34,126.8,58.6,1.62,1.14,0.1,0.76,0.95,35.8,33.9,94.7,0.38,0.38,0,0,2.1,0.57,0.19,0,2,0,0,0,14.6,4,1.14,77.8
1100,Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,32,1990,33,33,2967,33,0,0,0,0,0,0,0,0,0,0,28.6,35.5,80.5,762.5,399,6.55,6.55,100,13.5,13.7,98.9,8.33,15.1,55.2,0,0,0.42,0.09,0,0.09,35.5,27.4,8.15,2.09,0,3.09,0.52,0,0,0,0,0,23.2,1,11.4,3.7,25.9,0.03,0.03,4.7,28.6,0.06,0.7,0.33,0.06,0.12,0.12,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0.03,37.3,31.3,36.5,0.94,0,0,29.2,0,0,0,0,0,20.6,85.6,34.9,0,0,0,0,0.03,19.8,19.8,99.5,0,0.03,0,0,0,0.09,0,0,0,0,0,0,5.33,0,0,0
1101,Manuel Gulde,GER,DF,Freiburg,Bundesliga,31,1991,20,14,1225,13.6,0,0.07,0,0,0,0,14.9,0,0,0,35.3,42.4,83.3,791.3,239.6,9.04,10.6,85.4,18.3,20.3,90.2,7.57,10.5,72,0,0.15,1.84,0.07,0.07,2.06,42.4,40.1,2.28,2.21,0.07,8.16,1.1,0.07,0,0,0,0,29.6,4.49,8.24,8.31,29.2,2.72,0.07,0.22,35.3,0.22,0.59,0.59,0.88,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0.96,1.4,0.44,0,0.51,0.88,58.3,0.37,11.2,3.82,34.2,6.25,4.34,0.59,1.76,0.59,0,1.18,1.76,3.6,2.94,0.07,51,5.51,28.8,22.9,1.69,0.29,48.8,0.15,0.22,66.7,0.15,0,27.1,123.2,58.2,1.18,0.07,0,0.29,0.07,31,30.2,97.6,0.15,0.15,0,0,1.32,0.88,0,0.07,0.96,0,0,0,8.46,2.5,1.32,65.4
1103,Robert Gumny,POL,DF,Augsburg,Bundesliga,23,1998,28,27,2272,25.2,0,0.28,0,0,0,0,12.1,0,0,0,28.7,38.1,75.4,514.5,216.2,14.1,16.2,86.8,10.6,13.6,77.8,3.73,6.71,55.6,0,0.24,1.94,0.32,0.04,2.5,38.1,31.7,6.43,0.52,0.04,5.08,0.52,0.95,0,0,0,0,20.1,8.21,9.76,4.72,22.7,3.49,5.91,0.28,28.7,0.08,0.95,1.43,1.15,0.83,0.6,0.04,0.04,0.08,0.08,0,0.04,0,0,0,0.04,0,0,2.42,1.55,1.39,0.79,0.24,1.03,1.9,54.2,0.87,13.6,4.09,30.1,7.22,5.2,1.15,1.71,0.36,0,1.35,2.1,4.52,2.46,0.12,48.4,4.09,20,21.7,9.68,0.95,42.2,0.6,1.27,46.9,0.6,0.08,24,140,76.7,2.42,0.95,0.12,0.24,0.63,25.3,23.1,91.4,1.15,0.12,0,0,1.27,1.19,0,0.95,1.55,0,0,0,8.89,1.59,1.35,54.1
1106,Christian Günter,GER,DF,Freiburg,Bundesliga,29,1993,34,34,3060,34,0.06,0.71,0.18,25,0.08,0.33,23.6,0.03,0,0,34.2,48.8,70.1,628.2,271.8,15.4,18.1,85.3,13.7,17.8,76.9,4.44,10.3,43,0.26,2.12,2.24,1.41,0.85,3.44,48.8,36,12.8,1.15,0,5.91,2.06,3.65,2.74,1.62,0.56,0.09,23.5,11.3,14.1,31.6,6.59,1.15,8.91,0.12,34.2,0.09,1.15,1.85,2.06,3.03,1.56,1.21,0.03,0.03,0.21,0,0.38,0.18,0.12,0,0.03,0.06,0,1.29,0.62,0.65,0.59,0.06,0.44,1.18,37.5,0.74,9.74,2.85,29.3,3.76,3.76,2.21,1.06,0.15,0,0.91,0.88,2.18,1.41,0.03,56.7,2.35,13.3,24.3,22.5,1.88,44,0.38,1.06,36.1,0.44,0.06,30.2,133.9,75.2,3.76,1.71,0.35,0.94,0.74,37.4,32.2,86.1,3.06,0.06,0,0,1.15,0.5,0.12,3.65,0.62,0.03,0,0,6.26,0.53,1,34.6
1108,Lasse Günther,GER,DF,Augsburg,Bundesliga,19,2003,5,1,161,1.8,0,1.11,0,0,0,0,20.3,0,0,0,29.4,39.4,74.6,607.8,235.6,7.78,10,77.8,15.6,18.9,82.4,6.11,7.78,78.6,0,0.56,2.22,0.56,0,3.89,39.4,33.9,5.56,0,0,6.67,1.11,1.67,0,0,0,0,22.2,9.44,7.78,25,6.67,2.22,5.56,0,29.4,0,1.11,2.22,2.78,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,3.89,1.67,2.22,1.11,0.56,2.22,3.33,66.7,1.11,18.3,3.89,21.2,8.33,6.11,3.89,1.11,0,0,1.11,1.67,5.56,1.67,0,49.4,3.89,17.8,23.9,11.1,1.11,43.9,1.11,1.11,100,1.11,0.56,30.6,195,86.7,4.44,1.11,0.56,0.56,0,30,27.8,92.6,2.22,0.56,0,0,1.67,0.56,0,1.67,1.67,0,0,0,7.22,0.56,1.67,25
1115,Joko Gvardiol,CRO,DF,RB Leipzig,Bundesliga,20,2002,29,28,2409,26.8,0.07,0.86,0.26,30.4,0.09,0.29,15.2,0,0,0,65.6,78.4,83.7,1259.5,527.8,25.3,27.8,91,31.6,35.3,89.7,7.99,12.8,62.6,0.07,0.41,6.16,0.75,0.04,5.26,78.4,74.2,4.18,1.94,0.3,10.2,1.01,0.3,0,0,0,0,59.4,7.16,11.8,49.1,22.6,2.57,2.05,0.3,65.6,0.3,1.27,2.13,2.13,0.97,0.82,0.07,0,0.07,0,0,0.19,0.19,0,0,0,0,0,2.01,1.23,1.01,0.93,0.07,0.67,1.27,52.9,0.6,12.5,4.63,37.1,5.15,6.34,0.97,2.05,0.41,0,1.64,3.32,5.34,2.99,0.04,90.1,8.43,39.2,49.2,8.28,1.27,86.4,1.04,1.53,68.3,1.08,0,62.9,309.1,166.2,5.45,1.64,0.19,0.52,0.82,64.3,63.1,98.3,0.49,0.26,0,0,1.75,1.57,0.04,0.3,1.23,0,0,0.04,10.9,2.65,1.6,62.3
1118,Erling Haaland,NOR,FW,Dortmund,Bundesliga,21,2000,24,21,1911,21.2,1.04,3.49,1.46,41.9,0.22,0.52,13.5,0,0.28,0.28,16,22.3,71.7,197.1,39.2,9.95,13.1,76.2,3.92,5.61,69.7,0.42,0.71,60,0.38,1.13,0.61,0.94,0,1.7,22.3,20.1,2.22,0,0.28,6.32,0.09,0.38,0,0,0,0,14.5,5.38,2.45,14.7,3.92,1.6,0.14,0.47,16,0.14,0.33,1.27,1.42,2.59,1.84,0,0.19,0.42,0.14,0,0.66,0.42,0,0.09,0.09,0.05,0,0.09,0.09,0,0.09,0,0,0,0,0,12.8,4.1,32,0.24,3.77,8.82,0.57,0.05,0,0.52,0.19,0.28,1.37,0,33.7,1.46,2.45,14.6,18,7.31,31.2,0.52,0.99,52.4,0.61,0.09,17.3,76.5,45.5,2.88,0.8,1.37,2.41,1.27,43.5,24.8,57,8.49,0.14,0,0,0.8,0.8,0.66,0.38,0.09,0,0,0,3.25,2.36,1.93,54.9
1120,Janik Haberer,GER,MF,Freiburg,Bundesliga,28,1994,26,7,818,9.1,0.33,1.43,0.33,23.1,0.23,1,16.1,0,0,0,27,35.2,76.9,450.1,95.7,12.4,15.6,79.6,11.6,13.6,85.5,1.87,2.86,65.4,0,0.22,2.2,0.33,0,1.65,35.2,34.6,0.55,0.33,0,9.01,0.55,0.33,0.11,0,0.11,0,22.5,6.48,6.15,4.18,25.5,3.3,0.11,0.11,27,0,0.88,1.43,1.76,1.1,0.99,0,0,0.11,0,0,0,0,0,0,0,0,0,2.75,1.21,1.32,0.88,0.55,0.88,2.31,38.1,1.43,23.5,6.81,29,8.13,11.4,3.96,1.76,0.44,0,1.32,1.87,4.62,2.42,0,48.2,2.64,12.9,24.4,13.3,1.87,47.8,0.44,0.99,44.4,0.66,0,22.5,106.3,43.3,1.54,0.88,0.22,0.88,0.88,26.9,24,89,1.76,0.11,0,0,2.09,0.99,0.11,0.33,1.21,0,0,0,12.6,2.75,1.98,58.1
1121,Alexander Hack,GER,DF,Mainz 05,Bundesliga,28,1993,28,24,2074,23,0.13,1,0.22,21.7,0.13,0.6,16.4,0.04,0,0,38.7,48.8,79.3,827.1,332,11.9,14.3,83.2,18.1,21.3,85.1,7.87,11.3,69.6,0.04,0.26,2.61,0.26,0,3.48,48.8,45.8,3,2.65,0,7.78,1.22,0.13,0,0,0,0,31.2,6.3,11.3,36.8,5.83,3.3,0.35,0.13,38.7,0.13,0.7,1.74,1.22,0.74,0.61,0,0,0.09,0,0.04,0.17,0.13,0,0,0.04,0,0,2.57,1.78,1.78,0.65,0.13,1.09,1.96,55.6,0.87,10.4,4.26,40.8,5.87,4.09,0.48,1.65,0.7,0,0.96,2.39,4.96,5.04,0.09,61.4,7.87,34.5,26.1,3.13,1.43,58.7,0.39,0.52,75,0.43,0,31.7,137.8,71,1.26,0.09,0.04,0.3,0.17,33,31.9,96.4,0.26,0.26,0.04,0,1.52,1.61,0.09,0.13,1.78,0,0,0,13.8,3.96,2.13,65
1122,Robin Hack,GER,FWMF,Arminia,Bundesliga,23,1998,30,13,1364,15.2,0,2.04,0.39,19.4,0,0,20.8,0.13,0,0,23.5,32.4,72.4,412.8,121.4,10.9,12.8,85.6,8.75,11.3,77.8,2.83,5.72,49.4,0.2,1.18,1.64,1.45,0.33,3.22,32.4,29.9,2.57,0.59,0.13,7.17,1.18,1.32,0.79,0.39,0.13,0.07,21.7,3.42,7.3,3.49,26.4,1.32,0.59,0.13,23.5,0.33,0.79,1.12,1.45,2.43,1.78,0.13,0.2,0.26,0.07,0,0.2,0.13,0,0,0.07,0,0,1.18,0.86,0.46,0.59,0.13,0.53,1.64,32,1.12,19.1,6.12,32,3.88,9.61,5.66,1.32,0.07,0,1.25,0.99,2.17,0.53,0,47.1,0.79,6.05,23.9,21.3,2.7,44.5,1.91,3.88,49.2,2.04,0.26,34.4,183.5,84.4,4.47,1.51,0.66,2.57,2.5,43.2,32.3,74.7,5.72,0.13,0,0,1.32,1.71,0.26,1.32,0.86,0,0,0,6.84,0.59,2.04,22.5
1124,André Hahn,GER,MFFW,Augsburg,Bundesliga,31,1990,32,25,2101,23.3,0.21,1.93,0.86,44.4,0.11,0.25,16.1,0,0,0,10.7,18.6,57.6,180.2,55.1,5.84,8.37,69.7,3.22,5.62,57.3,1.46,3.05,47.9,0.09,0.69,0.52,0.69,0.47,1.24,18.6,18.2,0.43,0.09,0,5.28,0.64,1.59,0,0,0,0,9.06,4.16,5.41,2.27,11.8,1.93,0.21,0.47,10.7,0.04,0.56,0.56,1.46,1.59,1.07,0,0,0.26,0.13,0.13,0.21,0.13,0,0,0,0.04,0.04,1.46,0.6,0.43,0.56,0.47,0.56,1.89,29.5,1.33,19.3,4.89,25.3,3.26,9.48,6.57,2.1,0.3,0,1.8,1.07,2.53,1.59,0,32.2,2.15,6.14,13,14.4,3.43,31.8,0.47,1.24,37.9,0.56,0.13,15.5,79.4,33.2,1.29,0.52,0.13,2.36,1.37,36.4,19.4,53.4,3.56,0.21,0,0,2.58,0.64,0.73,1.59,0.6,0.04,0,0,4.89,2.75,3.52,43.8
1125,Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,24,1998,20,15,1326,14.7,0.2,0.95,0.34,35.7,0.21,0.6,21.6,0,0,0,45.1,54.2,83.2,773.1,240.2,21.4,24.1,88.5,17.9,20.9,85.7,4.69,6.12,76.7,0.07,0.48,4.35,1.22,0.07,6.12,54.2,53.1,1.09,0.68,0.27,11.6,0.88,0.27,0,0,0,0,41.3,6.33,6.6,5.85,44.4,1.84,0.27,0.68,45.1,0.2,0.54,1.97,1.77,1.43,1.29,0,0.07,0.07,0,0,0.2,0.2,0,0,0,0,0,2.11,1.43,0.75,1.29,0.07,0.48,2.11,22.6,1.63,17.6,6.6,37.6,4.42,10.2,2.93,1.9,0.48,0,1.43,1.09,3.2,1.02,0,64,0.68,11.4,42.8,14.1,1.29,62.9,1.22,1.56,78.3,1.22,0.07,44.6,193.9,105.7,4.9,1.56,0.07,0.75,0.95,46.5,43,92.4,1.7,0.14,0,0,1.5,1.16,0,0.27,1.43,0,0,0,12.2,1.84,1.5,55.1
1129,Marcel Halstenberg,GER,DF,RB Leipzig,Bundesliga,30,1991,8,5,507,5.6,0.18,0.89,0.18,20,0.2,1,14.8,0.18,0,0,65,73.9,87.9,1210.7,374.3,27.3,28.9,94.4,29.6,32.9,90.2,7.32,11.4,64.1,0,0.71,4.11,0.18,0.18,3.75,73.9,69.3,4.64,1.96,0,7.14,1.79,0.54,0.36,0,0.18,0,56.8,7.68,9.46,54.3,11.8,3.04,2.32,0.54,65,0,0.54,1.25,0.36,0.89,0.71,0.18,0,0,0,0,0,0,0,0,0,0,0,1.79,0.89,1.07,0.54,0.18,1.25,2.14,58.3,0.89,9.64,3.39,35.2,3.75,4.82,1.07,1.96,0.18,0,1.79,1.61,3.39,1.96,0,83,5.18,34.5,45.9,8.21,1.61,78.4,1.07,1.25,85.7,1.07,0,55.2,261.3,145.5,3.21,1.07,0.18,0.71,0.18,60,58.2,97,1.07,0,0,0,0.71,0.89,0.18,0.54,0.89,0,0,0,10.7,2.5,0.36,87.5
