Rk,Player,SoT,Norm_SoT_Rk,SoT%,PasTotCmp%,PasLonCmp%,PasProg,PassProgRk,PassProg%,GCA,GCA_rk,GCA%,DriSucc%,Carries,Carries_rk,Carries%,Recov,Recov_rk,Recov%,Nation,Pos,Club,League,Age,Recov
2317,Francesco Rossi,0,1,0,68.8,28.6,0,1,0,0,1,0,0,27.5,1013,34.66940733,2.5,167,5.686879068,ITA,GK,Atalanta,Serie A,31,2.5
2318,Tom Rothe,1,2646,90.61322371,72.7,16.7,3,1766,60.46591298,0,1,0,25,45,2379,81.46625557,7,1308,44.77560808,GER,DF,Dortmund,Bundesliga,17,7
2319,Jérôme Roussillon,0.25,1663,56.9373073,74.9,56.2,3.76,2191,75.02569373,0,1,0,46.9,34.4,1638,56.08084961,8.17,1757,60.15758822,FRA,DF,Wolfsburg,Bundesliga,29,8.17
2320,Nicolò Rovella,0.25,1663,56.9373073,79.6,55.8,3.31,1945,66.59815005,0.37,2435,83.38472079,65.5,44.3,2353,80.57553957,9.82,2297,78.65707434,ITA,MF,Genoa,Serie A,20,9.82
2321,Jon Rowe,0.8,2478,84.85782802,70.4,37.5,1.6,888,30.38711888,0.4,2499,85.57725248,45.5,35.6,1754,60.05481329,6,994,34.01849949,ENG,FWMF,Norwich City,Premier League,19,6
2322,Amir Rrahmani,0.28,1748,59.84926345,91.3,78.4,2.28,1296,44.36450839,0.09,1391,47.61904762,80,44.3,2353,80.57553957,8.77,1963,67.21479959,KVX,DF,Napoli,Serie A,28,8.77
2323,Ruan,0,1,0,76.2,30,1.67,920,31.48338472,0,1,0,87.5,35,1688,57.79376499,9.58,2230,76.36176773,BRA,DF,Sassuolo,Serie A,22,9.58
2324,Rubén,0,1,0,65.7,33.3,0.59,487,16.64953751,0.59,2757,94.41589585,100,31.8,1406,48.13292223,5.29,789,26.99554642,ESP,DF,Espanyol,La Liga,21,5.29
2325,John Ruddy,0,1,0,65.5,44.4,0,1,0,0,1,0,0,5.33,75,2.535114765,1.33,128,4.35080507,ENG,GK,Wolves,Premier League,35,1.33
2326,Antonio Rüdiger,0.39,1954,66.90647482,88.4,70.6,4.78,2557,87.56423433,0.24,2059,70.50359712,60,59.6,2788,95.47790339,8.43,1844,63.13806098,GER,DF,Chelsea,Premier League,29,8.43
2327,Sebastian Rudy,0.58,2235,76.53305927,74.3,58.6,4.65,2532,86.70777664,0.35,2403,82.28845495,100,31.2,1365,46.72833162,9.53,2219,75.98492634,GER,MF,Hoffenheim,Bundesliga,32,9.53
2328,Daniele Rugani,0,1,0,90.6,78.3,2.04,1140,39.0202124,0,1,0,0,42.7,2252,77.1154505,6.73,1227,42.00068517,ITA,DF,Juventus,Serie A,27,6.73
2329,Matteo Ruggeri,0,1,0,68.6,48.4,2.53,1490,51.01062008,0,1,0,50,24.3,761,26.03631381,6,994,34.01849949,ITA,DF,Salernitana,Serie A,19,6
2330,Mário Rui,0.3,1786,61.15107914,84.4,63.1,4.04,2325,79.61630695,0.27,2176,74.51181912,63.6,53.5,2689,92.08633094,7.17,1384,47.37923947,POR,DF,Napoli,Serie A,31,7.17
2331,Aitor Ruibal,0.32,1822,62.38437821,77.1,50,4,2289,78.38300788,0.11,1478,50.59952038,42.9,34.4,1638,56.08084961,5.68,909,31.10654334,ESP,FWDF,Betis,La Liga,26,5.68
2332,Fabián Ruiz Peña,0.49,2105,72.07947927,89.6,83.2,5.55,2728,93.42240493,0.38,2454,84.03562864,76.5,63.8,2828,96.8482357,8.72,1948,66.70092497,ESP,MF,Napoli,Serie A,26,8.72
2333,Isma Ruiz,0.32,1822,62.38437821,85.2,75,0.65,504,17.23192874,0.32,2336,79.99314834,100,31.9,1424,48.74957177,9.68,2261,77.42377527,ESP,MF,Granada,La Liga,21,9.68
2334,Víctor Ruiz,0.06,1004,34.36108256,87.2,75.4,2.59,1530,52.38095238,0.06,1249,42.75436793,100,37.7,1916,65.60465913,10.9,2609,89.34566632,ESP,DF,Betis,La Liga,33,10.9
2335,Gerónimo Rulli,0,1,0,81.6,60.7,0.03,412,14.08016444,0,1,0,0,24.3,761,26.03631381,4.72,589,20.14388489,ARG,GK,Villarreal,La Liga,30,4.72
2336,Lukas Rupp,0.24,1630,55.80678314,83.2,63.5,3.41,2014,68.96197328,0,1,0,72.2,43.2,2281,78.10894142,11.1,2639,90.37341555,GER,MF,Norwich City,Premier League,31,11.1
2337,Alessandro Russo,0,1,0,66.7,0,0,1,0,0,1,0,0,16.7,296,10.10620075,10,2329,79.75334018,ITA,MF,Salernitana,Serie A,18,10
2338,Franco Russo,0.12,1221,41.79513532,76.1,64.2,2.33,1332,45.59780747,0,1,0,57.1,24.4,770,26.34463857,10.4,2490,85.26892771,ARG,DF,Mallorca,La Liga,27,10.4
2339,Georginio Rutter,1.06,2679,91.74374786,63.9,52.3,1.4,791,27.06406304,0.34,2378,81.43199726,42,23.6,705,24.11784858,4.36,484,16.54676259,FRA,FWMF,Hoffenheim,Bundesliga,20,4.36
2340,Mathew Ryan,0,1,0,63.6,41.8,0,1,0,0,1,0,0,18.3,373,12.74409044,5.33,803,27.47516273,AUS,GK,Real Sociedad,La Liga,30,5.33
2341,Julian Ryerson,0.38,1935,66.25556697,75.5,56.8,2.14,1198,41.00719424,0.19,1849,63.30935252,52.9,29.6,1203,41.17848578,10.1,2422,82.9393628,NOR,DF,Union Berlin,Bundesliga,24,10.1
2342,Frederik Rønnow,0,1,0,64.3,43.7,0,1,0,0,1,0,0,22.9,665,22.74751627,3.43,288,9.832134293,DEN,GK,Union Berlin,Bundesliga,29,3.43
2343,José Sá,0,1,0,68,45.5,0.03,412,14.08016444,0.03,1120,38.33504625,100,14.8,222,7.571085988,6.03,1018,34.84069887,POR,GK,Wolves,Premier League,29,6.03
2344,Roli Pereira de Sa,0.16,1358,46.48852347,83.5,77.4,2.19,1235,42.27475163,0,1,0,76.9,35.5,1747,59.81500514,9.38,2187,74.8886605,FRA,MF,Nantes,Ligue 1,25,9.38
2345,Youssouf Sabaly,0.11,1188,40.66461117,84,52.1,2.73,1607,55.01884207,0.11,1478,50.59952038,37.5,43.5,2304,78.89688249,7.73,1607,55.01884207,SEN,DF,Betis,La Liga,29,7.73
2346,Mathys Saban,0,1,0,72.2,100,2.5,1447,49.53751285,0,1,0,0,26.3,914,31.27783487,6.25,1068,36.55361425,FRA,FWMF,Saint-Étienne,Ligue 1,20,6.25
2347,Stefano Sabelli,0.26,1693,57.96505653,63.6,31.6,4.36,2437,83.45323741,0,1,0,100,27.9,1051,35.97122302,5.64,896,30.66118534,ITA,DF,Genoa,Serie A,29,5.64
2348,Abdelhamid Sabiri,0.91,2571,88.04385063,75.7,60,2.53,1490,51.01062008,0.51,2666,91.29838986,55.2,35.2,1719,58.85577252,5.05,722,24.70023981,GER,MFFW,Sampdoria,Serie A,25,5.05
2349,Marcel Sabitzer,0,1,0,85.7,66.7,8,2866,98.15005139,0,1,0,100,78,2888,98.90373416,14,2844,97.39636862,AUT,MFFW,RB Leipzig,Bundesliga,28,14
2350,Marcel Sabitzer,0.59,2250,77.04693388,81.3,63.8,5.35,2699,92.42891401,0.3,2277,77.97190819,20,55.5,2730,93.49092155,11.1,2639,90.37341555,AUT,MFDF,Bayern Munich,Bundesliga,28,11.1
2351,Falaye Sacko,0,1,0,85.8,64.6,3.51,2066,70.74340528,0,1,0,0,46.9,2471,84.61801987,8.65,1918,65.67317575,MLI,DF,Saint-Étienne,Ligue 1,27,8.65
2352,Alexis Saelemaekers,0.58,2235,76.53305927,79.1,57.1,3.24,1913,65.50188421,0.43,2550,87.32442617,57.6,42.6,2244,76.84138404,7.25,1415,48.441247,BEL,FW,Milan,Serie A,22,7.25
2353,Rafiki Said Ahamada,1.43,2847,97.49914354,79.7,66.7,7.86,2863,98.04727646,0,1,0,33.3,52.9,2678,91.70948955,10,2329,79.75334018,FRA,MFFW,Brest,Ligue 1,22,10
2354,Wesley Saïd,1.37,2834,97.05378554,73.1,50,3.84,2226,76.2247345,0.68,2811,96.26584447,62.5,29.2,1167,39.94518671,3.56,311,10.62007537,FRA,FWMF,Lens,Ligue 1,27,3.56
2355,Allan Saint-Maximin,0.83,2504,85.74854402,72.2,53.7,1.79,994,34.01849949,0.29,2241,76.73860911,60.9,37.3,1879,64.33710175,5.74,925,31.65467626,FRA,FWMF,Newcastle Utd,Premier League,25,5.74
2356,Romain Saïss,0.2,1504,51.49023638,82.4,60.4,3.99,2287,78.31449126,0,1,0,62.5,40.4,2122,72.6618705,8.64,1911,65.43336759,MAR,DF,Wolves,Premier League,32,8.64
2357,Bukayo Saka,0.88,2546,87.18739294,75.3,46,2.21,1245,42.6173347,0.48,2622,89.79102432,49,36.6,1826,62.52141144,6.04,1021,34.94347379,ENG,FWMF,Arsenal,Premier League,20,6.04
2358,Mamadou Sakho,0,1,0,89.6,69.2,3.18,1867,63.92600206,0.03,1120,38.33504625,75,39.7,2048,70.12675574,9.34,2170,74.30626927,FRA,DF,Montpellier,Ligue 1,32,9.34
2359,Bakary Sako,0,1,0,72.7,60,1.18,692,23.67249058,0,1,0,66.7,27.1,976,33.40184995,5.29,789,26.99554642,MLI,FWMF,Saint-Étienne,Ligue 1,34,5.29
2360,Jacopo Sala,0.2,1504,51.49023638,84.9,68.3,4.08,2340,80.13018157,0,1,0,62.5,35.4,1738,59.50668037,11,2622,89.79102432,ITA,MF,Spezia,Serie A,30,11
2361,Mohamed Salah,1.6,2876,98.49263446,77.7,52.7,4.01,2307,78.99965742,0.81,2859,97.91024323,41.9,40.1,2098,71.83967112,5.73,920,31.48338472,EGY,FW,Liverpool,Premier League,29,5.73
2362,Eddie Salcedo,0.83,2504,85.74854402,69.3,76,3.33,1953,66.87221651,0.21,1939,66.39260021,33.3,29.2,1167,39.94518671,6.46,1127,38.5748544,ITA,MFFW,Spezia,Serie A,20,6.46
2363,William Saliba,0.08,1062,36.34806441,93.7,85.5,4.61,2515,86.12538541,0.08,1348,46.14594039,73,70.3,2871,98.32134293,8.67,1923,65.84446728,FRA,DF,Marseille,Ligue 1,21,8.67
2364,Romain Salin,0,1,0,90.6,76.9,0,1,0,0,1,0,100,27,969,33.1620418,8,1698,58.13634806,FRA,GK,Rennes,Ligue 1,37,8
2365,Mohammed Salisu,0.24,1630,55.80678314,77.2,48.8,3.58,2089,71.53134635,0.09,1391,47.61904762,64.3,36.7,1831,62.69270298,12,2743,93.93627955,GHA,DF,Southampton,Premier League,23,12
2366,Roland Sallai,0.58,2235,76.53305927,66.7,57.6,2.33,1332,45.59780747,0.52,2675,91.60671463,42.9,29.4,1186,40.59609455,5.87,967,33.09352518,HUN,MFFW,Freiburg,Bundesliga,25,5.87
2367,Yoann Salmier,0.03,927,31.72319287,84.7,64.8,2.5,1447,49.53751285,0.03,1120,38.33504625,81.3,32.9,1511,51.73004454,8.72,1948,66.70092497,GUF,DF,Troyes,Ligue 1,29,8.72
2368,Salvi,0.52,2160,73.96368619,62.4,24.6,1.68,939,32.13429257,0.19,1849,63.30935252,46.7,19.2,417,14.25145598,4.97,659,22.54196643,ESP,MFFW,Cádiz,La Liga,31,4.97
2369,Lazar Samardzic,1.11,2715,92.97704693,78.7,58.6,4.26,2408,82.45974649,0.93,2876,98.49263446,61.9,40.4,2122,72.6618705,8.7,1940,66.42685851,GER,MF,Udinese,Serie A,20,8.7
2370,Diadie Samassékou,0.22,1565,53.57999315,80.5,68.7,2.17,1219,41.72661871,0.16,1713,58.65022268,64.3,29.6,1203,41.17848578,11,2622,89.79102432,MLI,MF,Hoffenheim,Bundesliga,26,11
2371,Mama Samba Baldé,0.89,2556,87.52997602,68.8,58.5,2.3,1310,44.8441247,0.26,2139,73.24426173,46.7,28.2,1078,36.89619733,4.82,617,21.10311751,GNB,FWMF,Troyes,Ligue 1,26,4.82
2372,Albert Sambi Lokonga,0.63,2288,78.34874957,89.7,74,4.84,2573,88.11236725,0,1,0,57.1,50.4,2615,89.55121617,9.84,2304,78.89688249,BEL,MF,Arsenal,Premier League,22,9.84
2373,Junior Sambia,0.35,1881,64.40561836,77,51.3,3.65,2134,73.0729702,0.18,1815,62.14457006,54,32.7,1495,51.18191161,6.35,1099,37.61562179,FRA,DFFW,Montpellier,Ligue 1,25,6.35
2374,Luigi Samele,0,1,0,66.7,0,0,1,0,10,2918,99.93148338,0,20,459,15.6903049,20,2886,98.83521754,ITA,FW,Sassuolo,Serie A,20,20
2375,Fede San Emeterio,0,1,0,84.2,74.5,2.28,1296,44.36450839,0.33,2352,80.54128126,50,25.2,839,28.7084618,10,2329,79.75334018,ESP,MF,Cádiz,La Liga,25,10
2376,Antonio Sanabria,0.95,2613,89.48269955,75.5,78.1,0.55,483,16.51250428,0.25,2095,71.7368962,52.6,24.1,741,25.35114765,3.85,363,12.40150737,PAR,FW,Torino,Serie A,26,3.85
2377,Oihan Sancet,0.89,2556,87.52997602,77.2,64.1,2.85,1682,57.58821514,0.38,2454,84.03562864,54.3,32,1430,48.95512162,3.99,382,13.05241521,ESP,FW,Athletic Club,La Liga,22,3.99
2378,Renato Sanches,0.22,1565,53.57999315,82.2,72.1,7.54,2859,97.91024323,0.49,2641,90.44193217,66.7,58.9,2778,95.13532032,9.02,2069,70.8461802,POR,MF,Lille,Ligue 1,24,9.02
2379,Alexis Sánchez,1.33,2821,96.60842754,77.7,61.1,6.33,2814,96.36861939,0.61,2768,94.79273724,72.7,48.1,2522,86.36519356,6.63,1170,40.04796163,CHI,FW,Inter,Serie A,33,6.63
2380,Antonio Sánchez,0.22,1565,53.57999315,77.5,55.3,2.78,1643,56.25214114,0,1,0,51.4,34.6,1655,56.66324084,10.2,2453,84.00137033,ESP,MFFW,Mallorca,La Liga,25,10.2
2381,Davinson Sánchez,0.17,1391,47.61904762,89.3,70.4,2.87,1698,58.13634806,0.06,1249,42.75436793,60,46.1,2436,83.4189791,8.45,1849,63.30935252,COL,DF,Tottenham,Premier League,25,8.45
2382,Germán Sánchez,0.16,1358,46.48852347,76.7,53.2,1.59,882,30.18156903,0.04,1178,40.32202809,0,26,894,30.59266872,10.1,2422,82.9393628,ESP,DF,Granada,La Liga,35,10.1
2383,Juan Sánchez,0,1,0,50,0,0,1,0,0,1,0,0,20,459,15.6903049,0,1,0,ESP,MF,Sevilla,La Liga,18,0
2384,Manuel Sánchez,0.12,1221,41.79513532,75.1,44.4,4.02,2313,79.20520726,0.16,1713,58.65022268,61.2,32.6,1483,50.77081192,7.29,1424,48.74957177,ESP,DF,Osasuna,La Liga,21,7.29
2385,Robert Sánchez,0,1,0,70.2,44.4,0.03,412,14.08016444,0,1,0,0,24.1,741,25.35114765,4.49,508,17.36896197,ESP,GK,Brighton,Premier League,24,4.49
2386,Jadon Sancho,0.43,2013,68.92771497,82.5,65.3,3.41,2014,68.96197328,0.38,2454,84.03562864,57.8,44.5,2363,80.91812264,6.87,1271,43.5080507,ENG,FWMF,Manchester Utd,Premier League,22,6.87
2387,Philippe Sandler,0,1,0,74.1,20,0,1,0,0,1,0,0,23.8,720,24.63172319,3.75,342,11.68208291,NED,DF,Troyes,Ligue 1,25,3.75
2388,Alex Sandro,0.1,1140,39.0202124,84.5,69,4.19,2386,81.70606372,0.3,2277,77.97190819,52.2,42.1,2218,75.95066804,8.64,1911,65.43336759,BRA,DF,Juventus,Serie A,31,8.64
2389,Leroy Sané,1.45,2859,97.91024323,83.7,76.2,4.27,2410,82.5282631,0.55,2716,93.01130524,49,48.3,2526,86.50222679,6.91,1283,43.91915039,GER,FWMF,Bayern Munich,Bundesliga,26,6.91
2390,Oier Sanjurjo,0.12,1221,41.79513532,73.2,63.5,3.69,2153,73.72387804,0.12,1527,52.27817746,33.3,24.6,786,26.8927715,9.88,2311,79.13669065,ESP,MF,Osasuna,La Liga,36,9.88
2391,Mohamed Sankoh,1,2646,90.61322371,0,0,0,1,0,0,1,0,0,1,23,0.7536827681,0,1,0,NED,FW,Stuttgart,Bundesliga,18,0
2392,Morgan Sanson,0,1,0,77.1,38.9,2.5,1447,49.53751285,0,1,0,85.7,40.8,2146,73.48406989,8.5,1862,63.75471052,FRA,MF,Aston Villa,Premier League,27,8.5
2393,Nicola Sansone,0.6,2262,77.45803357,70.5,41.5,1.8,999,34.18979102,0.8,2856,97.80746831,35.5,33.5,1559,53.3744433,5.7,913,31.24357657,ITA,FWMF,Bologna,Serie A,30,5.7
2394,Baptiste Santamaria,0,1,0,50,0,0,1,0,0,1,0,0,10,86,2.911956149,5,663,22.67899966,FRA,MF,Freiburg,Bundesliga,27,5
2395,Baptiste Santamaria,0.25,1663,56.9373073,86.6,81.4,3.21,1895,64.88523467,0.25,2095,71.7368962,59.5,44,2335,79.95889003,10.5,2517,86.19390202,FRA,MFDF,Rennes,Ligue 1,27,10.5
2396,Federico Santander,1.43,2847,97.49914354,66.7,100,4.29,2413,82.63103803,0,1,0,50,41.4,2176,74.51181912,2.86,199,6.783144913,PAR,FWDF,Bologna,Serie A,30,2.86
2397,Jesús Santiago,0,1,0,72.2,50,2.22,1250,42.78862624,0,1,0,100,27.8,1042,35.66289825,15.6,2871,98.32134293,ESP,MF,Valencia,La Liga,18,15.6
2398,Samir Santos,0.19,1465,50.15416238,80.2,53.5,1.65,913,31.24357657,0.13,1583,54.19664269,83.3,30.2,1282,43.88489209,7.66,1574,53.88831792,BRA,DF,Udinese,Serie A,27,7.66
2399,Samir Santos,0.11,1188,40.66461117,81.5,58.5,1.18,692,23.67249058,0,1,0,0,24.5,780,26.68722165,9.19,2130,72.93593696,BRA,DF,Watford,Premier League,27,9.19
2400,Sergio Santos,0,1,0,100,100,0,1,0,0,1,0,0,60,2791,95.58067831,0,1,0,ESP,DF,Real Madrid,La Liga,21,0
2401,Alvaro Sanz,0,1,0,85.7,66.7,0,1,0,0,1,0,0,40,2065,70.70914697,6.67,1184,40.52757794,ESP,MF,Barcelona,La Liga,21,6.67
2402,Riccardo Saponara,0.98,2633,90.16786571,77.5,75.7,5.52,2726,93.35388832,0.35,2403,82.28845495,37.3,42.6,2244,76.84138404,5.73,920,31.48338472,ITA,FW,Fiorentina,Serie A,30,5.73
2403,Pablo Sarabia,0.5,2119,72.55909558,65,25,0,1,0,0,1,0,50,110,2915,99.82870846,0,1,0,ESP,FW,Paris S-G,Ligue 1,30,0
2404,Marcelo Saracchi,0,1,0,78,84.2,3.81,2213,75.7793765,0.48,2622,89.79102432,100,34.3,1633,55.90955807,8.1,1733,59.33538883,URU,DF,Levante,La Liga,24,8.1
2405,Josh Sargent,0.11,1188,40.66461117,74.1,63.2,1.14,676,23.12435766,0.11,1478,50.59952038,52.9,21.2,558,19.08187736,5.89,972,33.26481672,USA,FWMF,Norwich City,Premier League,22,5.89
2406,Jeremy Sarmiento,0,1,0,70,0,2,1109,37.95820486,0,1,0,100,50,2581,88.38643371,12,2743,93.93627955,ECU,FWMF,Brighton,Premier League,19,12
2407,Bouna Sarr,0,1,0,68.2,25,4.29,2413,82.63103803,0,1,0,0,47.1,2482,84.99486125,12.9,2803,95.99177801,SEN,DF,Bayern Munich,Bundesliga,30,12.9
2408,Ismaila Sarr,0.72,2389,81.80883864,70.7,54.2,2.17,1219,41.72661871,0.14,1631,55.84104145,51.5,28.6,1105,37.82117163,5.07,729,24.94004796,SEN,FWMF,Watford,Premier League,24,5.07
2409,Malang Sarr,0,1,0,89.6,72.2,3.28,1930,66.08427544,0.16,1713,58.65022268,0,59.7,2789,95.5121617,8.36,1826,62.52141144,FRA,DF,Chelsea,Premier League,23,8.36
2410,Joan Sastre Vanrell,0,1,0,72.5,61.9,1.03,636,21.75402535,0,1,0,75,25.9,885,30.28434395,4.83,618,21.13737581,ESP,DF,Mallorca,La Liga,25,4.83
2411,Giacomo Satalino,0,1,0,100,0,0,1,0,0,1,0,0,0,1,0,0,1,0,ITA,GK,Sassuolo,Serie A,23,0
2412,Martin Satriano,0,1,0,60,0,0,1,0,0,1,0,0,15,228,7.776635834,12.5,2780,95.20383693,ITA,FWMF,Inter,Serie A,21,12.5
2413,Martin Satriano,0.87,2539,86.94758479,74.4,65,0.67,510,17.43747859,0,1,0,50,16.3,278,9.489551216,4.23,451,15.41623844,ITA,FW,Brest,Ligue 1,21,4.23
2414,Téji Savanier,1.27,2795,95.71771155,66.4,49.1,5.86,2764,94.65570401,0.56,2727,93.38814663,60.6,50.1,2610,89.37992463,8.66,1920,65.74169236,FRA,MF,Montpellier,Ligue 1,30,8.66
2415,Esteban Saveljich,0.16,1358,46.48852347,84.9,70.8,1.32,750,25.65947242,0,1,0,0,22.1,610,20.86330935,6.46,1127,38.5748544,MNE,DF,Rayo Vallecano,La Liga,31,6.46
2416,Stefan Savi?,0.18,1430,48.95512162,83.3,66.5,2.95,1743,59.67797191,0,1,0,100,36.7,1831,62.69270298,9.85,2306,78.96539911,MNE,DF,Atlético Madrid,La Liga,31,9.85
2417,Joseph Scally,0.28,1748,59.84926345,79.9,64.7,3.35,1988,68.07125728,0.14,1631,55.84104145,47.8,37.2,1870,64.02877698,7.5,1507,51.59301131,USA,DF,M'Gladbach,Bundesliga,19,7.5
2418,Giorgio Scalvini,0.35,1881,64.40561836,81.9,51.9,5.76,2753,94.27886262,0,1,0,42.9,43.6,2309,79.06817403,12.2,2761,94.55292909,ITA,DFMF,Atalanta,Serie A,18,12.2
2419,Gianluca Scamacca,1.51,2869,98.25282631,74.6,72.9,1.34,765,26.17334704,0.17,1771,60.63720452,51.5,22.8,657,22.47344981,3.49,297,10.14045906,ITA,FW,Sassuolo,Serie A,23,3.49
2420,Dane Scarlett,0,1,0,100,0,0,1,0,0,1,0,100,2,43,1.438848921,0,1,0,ENG,MF,Tottenham,Premier League,18,0
2421,Kevin Schade,0.98,2633,90.16786571,56.2,29.2,1.09,656,22.4391915,0.33,2352,80.54128126,35,23.3,689,23.56971566,5.76,937,32.06577595,GER,FWMF,Freiburg,Bundesliga,20,5.76
2422,András Schäfer,1.11,2715,92.97704693,76.4,60,3.33,1953,66.87221651,1.11,2895,99.14354231,71.4,33.3,1545,52.894827,7.41,1472,50.39397054,HUN,MF,Union Berlin,Bundesliga,23,7.41
2423,Fabian Schär,0.25,1663,56.9373073,71.2,51.3,1.83,1018,34.84069887,0.17,1771,60.63720452,61.5,28,1059,36.24528948,8.67,1923,65.84446728,SUI,DF,Newcastle Utd,Premier League,30,8.67
2424,Louis Schaub,0.27,1721,58.92428914,67,46.5,4.79,2560,87.66700925,0.41,2518,86.22816033,56.7,42.7,2252,77.1154505,9.59,2236,76.56731757,AUT,MFFW,Köln,Bundesliga,27,9.59
2425,Andrea Schiavone,0.16,1358,46.48852347,83.5,64.5,2.7,1594,54.57348407,0,1,0,100,25.6,868,29.70195272,6.83,1261,43.16546763,ITA,MF,Salernitana,Serie A,29,6.83
2426,Patrik Schick,1.82,2895,99.14354231,71.2,71.9,0.91,573,19.59575197,0.69,2814,96.36861939,43.9,16.9,309,10.55155875,2.68,183,6.23501199,CZE,FW,Leverkusen,Bundesliga,26,2.68
2427,Kingsley Schindler,0.26,1693,57.96505653,54.5,29.2,5.64,2741,93.86776293,0.77,2849,97.56766016,0,30.5,1306,44.70709147,11.8,2718,93.07982186,GER,DFMF,Köln,Bundesliga,28,11.8
2428,Xaver Schlager,0.09,1103,37.75265502,77.2,64.3,3.97,2278,78.0061665,0.17,1771,60.63720452,70.6,32.9,1511,51.73004454,11.3,2669,91.40116478,AUT,MF,Wolfsburg,Bundesliga,24,11.3
2429,Keven Schlotterbeck,0,1,0,82.5,74.3,0.86,560,19.15039397,0,1,0,0,24,732,25.04282288,9.14,2108,72.1822542,GER,DF,Freiburg,Bundesliga,25,9.14
2430,Nico Schlotterbeck,0.58,2235,76.53305927,81.7,64.5,4.53,2492,85.33744433,0.1,1442,49.36622131,58.3,41.6,2185,74.82014388,12.5,2780,95.20383693,GER,DF,Freiburg,Bundesliga,22,12.5
2431,Jeffrey Schlupp,0.44,2031,69.54436451,75.9,65.8,2.38,1364,46.69407331,0.24,2059,70.50359712,55.1,28.6,1105,37.82117163,8.79,1973,67.55738267,GHA,MFFW,Crystal Palace,Premier League,29,8.79
2432,Kasper Schmeichel,0,1,0,72,52.4,0.05,432,14.76533059,0.05,1223,41.86365194,100,15.5,252,8.598835218,4.3,470,16.06714628,DEN,GK,Leicester City,Premier League,35,4.3
2433,Jonathan Schmid,0.15,1332,45.59780747,77.1,68.6,4.31,2424,83.00787941,0.15,1680,57.51969853,75,33.2,1537,52.62076053,9.85,2306,78.96539911,FRA,DF,Freiburg,Bundesliga,31,9.85
2434,Benno Schmitz,0.11,1188,40.66461117,70.7,49.9,6.99,2847,97.49914354,0.37,2435,83.38472079,35.7,36.9,1850,63.34361083,9.7,2268,77.66358342,GER,DF,Köln,Bundesliga,27,9.7
2435,David Schnegg,0,1,0,71.8,50,3.13,1843,63.10380267,0,1,0,25,40,2065,70.70914697,8.13,1743,59.67797191,AUT,DF,Venezia,Serie A,23,8.13
2436,Morgan Schneiderlin,0,1,0,84.7,70,4.31,2424,83.00787941,0.28,2207,75.57382665,81.8,40.7,2139,73.24426173,11.4,2680,91.77800617,FRA,MF,Nice,Ligue 1,32,11.4
2437,Alessandro Schöpf,0.34,1861,63.72045221,77.5,64.1,3.31,1945,66.59815005,0.15,1680,57.51969853,55.6,33.6,1571,53.78554299,12.1,2753,94.27886262,AUT,MF,Arminia,Bundesliga,28,12.1
2438,Jerdy Schouten,0.06,1004,34.36108256,84.3,82.4,4.71,2545,87.15313464,0.26,2139,73.24426173,89.7,38.1,1937,66.32408359,11.5,2686,91.98355601,NED,MF,Bologna,Serie A,25,11.5
2439,Nico Schulz,0.22,1565,53.57999315,83.1,67.7,5.38,2704,92.60020555,0.32,2336,79.99314834,45.5,50,2581,88.38643371,10.6,2536,86.84480987,GER,DF,Dortmund,Bundesliga,29,10.6
2440,Marvin Schwäbe,0,1,0,82.6,60.3,0,1,0,0,1,0,0,29.7,1215,41.58958547,4.43,494,16.88934567,GER,GK,Köln,Bundesliga,27,4.43
2441,Alexander Schwolow,0,1,0,71.4,52.6,0,1,0,0,1,0,0,17.2,329,11.23672491,5.12,742,25.38540596,GER,GK,Hertha BSC,Bundesliga,29,5.12
2442,Valentino Scotta,0,1,0,0,0,0,1,0,0,1,0,0,1,23,0.7536827681,0,1,0,ESP,DF,Sevilla,La Liga,20,0
2443,Demba Seck,1.88,2898,99.24631723,81.8,100,1.25,718,24.56320658,0,1,0,60,33.8,1588,54.36793422,5.63,891,30.4898938,SEN,FWMF,Torino,Serie A,21,5.63
2444,Aleksandar Sedlar,0,1,0,81.2,71.1,2.22,1250,42.78862624,0,1,0,0,24.7,793,27.13257965,11.1,2639,90.37341555,SRB,DFMF,Mallorca,La Liga,30,11.1
2445,Paul Seguin,0.09,1103,37.75265502,77.4,55.8,4.96,2599,89.00308325,0.26,2139,73.24426173,51.4,35.6,1754,60.05481329,10.3,2470,84.58376156,GER,MF,Greuther Fürth,Bundesliga,27,10.3
2446,Alidu Seidu,0.06,1004,34.36108256,87.8,74,1.34,765,26.17334704,0,1,0,46.7,35.4,1738,59.50668037,10.5,2517,86.19390202,CIV,DF,Clermont Foot,Ligue 1,21,10.5
2447,Davie Selke,0.8,2478,84.85782802,59.6,53.8,0.71,521,17.81431997,0.09,1391,47.61904762,62.5,15.3,246,8.393285372,3.21,243,8.290510449,GER,FW,Hertha BSC,Bundesliga,27,3.21
2448,Matz Sels,0,1,0,72.5,51.8,0.03,412,14.08016444,0,1,0,0,12.3,141,4.79616307,3.84,360,12.29873244,BEL,GK,Strasbourg,Ligue 1,30,3.84
2449,Ken Sema,0.11,1188,40.66461117,62,40.5,0.42,460,15.72456321,0,1,0,51.9,21.8,589,20.14388489,6.63,1170,40.04796163,SWE,MFFW,Watford,Premier League,28,6.63
